date,hour_utc,romi_pc1,romi_pc2,phase_space_x,phase_space_y,phase,amplitude
1996-06-27,0,-0.12957,-1.08864,-1.08864,0.12957,8,1.09632
1996-06-28,0,0.16748,-1.18687,-1.18687,-0.16748,1,1.19863
1996-06-29,0,0.42365,-1.22335,-1.22335,-0.42365,1,1.29463
1996-06-30,0,0.65888,-1.15755,-1.15755,-0.65888,1,1.33193
1996-07-01,0,0.9239,-0.93014,-0.93014,-0.9239,1,1.31101
1996-07-02,0,1.11596,-0.66112,-0.66112,-1.11596,2,1.29709
1996-07-03,0,1.23571,-0.44344,-0.44344,-1.23571,2,1.31286
1996-07-04,0,1.29765,-0.33502,-0.33502,-1.29765,2,1.3402
1996-07-05,0,1.22142,-0.18957,-0.18957,-1.22142,2,1.23604
1996-07-06,0,1.09465,0.1301,0.1301,-1.09465,3,1.10235
1996-07-07,0,0.95968,0.39778,0.39778,-0.95968,3,1.03886
1996-07-08,0,0.87034,0.59301,0.59301,-0.87034,3,1.05317
1996-07-09,0,0.78879,0.71868,0.71868,-0.78879,3,1.06709
1996-07-10,0,0.62858,0.7726,0.7726,-0.62858,4,0.996
1996-07-11,0,0.43366,0.83605,0.83605,-0.43366,4,0.94183
1996-07-12,0,0.24957,0.89341,0.89341,-0.24957,4,0.92761
1996-07-13,0,0.01089,0.91873,0.91873,-0.01089,4,0.9188
1996-07-14,0,-0.22487,0.94663,0.94663,0.22487,5,0.97297
1996-07-15,0,-0.45205,0.89201,0.89201,0.45205,5,1.00001
1996-07-16,0,-0.68164,0.84318,0.84318,0.68164,5,1.08424
1996-07-17,0,-0.97256,0.78372,0.78372,0.97256,6,1.24904
1996-07-18,0,-1.17833,0.72615,0.72615,1.17833,6,1.38411
1996-07-19,0,-1.32276,0.64406,0.64406,1.32276,6,1.47123
1996-07-20,0,-1.46387,0.47151,0.47151,1.46387,6,1.53793
1996-07-21,0,-1.52341,0.27518,0.27518,1.52341,6,1.54806
1996-07-22,0,-1.47815,0.11111,0.11111,1.47815,6,1.48232
1996-07-23,0,-1.41177,-0.07044,-0.07044,1.41177,7,1.41352
1996-07-24,0,-1.31573,-0.25129,-0.25129,1.31573,7,1.33951
1996-07-25,0,-1.21826,-0.41868,-0.41868,1.21826,7,1.2882
1996-07-26,0,-1.01122,-0.54367,-0.54367,1.01122,7,1.14811
1996-07-27,0,-0.78505,-0.64126,-0.64126,0.78505,7,1.01366
1996-07-28,0,-0.65921,-0.70759,-0.70759,0.65921,8,0.96708
1996-07-29,0,-0.57181,-0.7176,-0.7176,0.57181,8,0.91756
1996-07-30,0,-0.51166,-0.66981,-0.66981,0.51166,8,0.84288
1996-07-31,0,-0.45745,-0.62333,-0.62333,0.45745,8,0.77318
1996-08-01,0,-0.31469,-0.57419,-0.57419,0.31469,8,0.65478
1996-08-02,0,-0.17467,-0.54702,-0.54702,0.17467,8,0.57423
1996-08-03,0,0.01294,-0.53548,-0.53548,-0.01294,1,0.53564
1996-08-04,0,0.16694,-0.57978,-0.57978,-0.16694,1,0.60334
1996-08-05,0,0.26562,-0.5997,-0.5997,-0.26562,1,0.65589
1996-08-06,0,0.43195,-0.57418,-0.57418,-0.43195,1,0.71852
1996-08-07,0,0.58551,-0.55769,-0.55769,-0.58551,2,0.80861
1996-08-08,0,0.75948,-0.52631,-0.52631,-0.75948,2,0.92402
1996-08-09,0,0.93356,-0.53989,-0.53989,-0.93356,2,1.07843
1996-08-10,0,0.99427,-0.52343,-0.52343,-0.99427,2,1.12364
1996-08-11,0,1.03748,-0.48232,-0.48232,-1.03748,2,1.14412
1996-08-12,0,1.14407,-0.39201,-0.39201,-1.14407,2,1.20937
1996-08-13,0,1.12838,-0.20949,-0.20949,-1.12838,2,1.14766
1996-08-14,0,1.01663,-0.02593,-0.02593,-1.01663,2,1.01696
1996-08-15,0,0.94566,0.14474,0.14474,-0.94566,3,0.95668
1996-08-16,0,0.93102,0.31301,0.31301,-0.93102,3,0.98223
1996-08-17,0,0.90218,0.45268,0.45268,-0.90218,3,1.00938
1996-08-18,0,0.80121,0.60716,0.60716,-0.80121,3,1.00528
1996-08-19,0,0.69746,0.76847,0.76847,-0.69746,4,1.03779
1996-08-20,0,0.59683,0.90301,0.90301,-0.59683,4,1.08242
1996-08-21,0,0.41336,0.99715,0.99715,-0.41336,4,1.07943
1996-08-22,0,0.38493,1.04799,1.04799,-0.38493,4,1.11645
1996-08-23,0,0.44978,1.05021,1.05021,-0.44978,4,1.14247
1996-08-24,0,0.54873,1.00759,1.00759,-0.54873,4,1.14732
1996-08-25,0,0.63725,0.97257,0.97257,-0.63725,4,1.16275
1996-08-26,0,0.64041,0.9433,0.9433,-0.64041,4,1.14015
1996-08-27,0,0.62913,0.96733,0.96733,-0.62913,4,1.15392
1996-08-28,0,0.59662,0.92929,0.92929,-0.59662,4,1.10433
1996-08-29,0,0.4938,0.9155,0.9155,-0.4938,4,1.04018
1996-08-30,0,0.35944,0.89442,0.89442,-0.35944,4,0.96394
1996-08-31,0,0.1971,0.86095,0.86095,-0.1971,4,0.88323
1996-09-01,0,0.02916,0.86801,0.86801,-0.02916,4,0.8685
1996-09-02,0,-0.29919,0.86493,0.86493,0.29919,5,0.91522
1996-09-03,0,-0.62542,0.89069,0.89069,0.62542,5,1.08834
1996-09-04,0,-0.81197,0.92818,0.92818,0.81197,5,1.23322
1996-09-05,0,-0.97404,0.85626,0.85626,0.97404,6,1.29689
1996-09-06,0,-1.11856,0.7965,0.7965,1.11856,6,1.37317
1996-09-07,0,-1.20791,0.74292,0.74292,1.20791,6,1.41809
1996-09-08,0,-1.3135,0.67714,0.67714,1.3135,6,1.47776
1996-09-09,0,-1.43572,0.5435,0.5435,1.43572,6,1.53515
1996-09-10,0,-1.52011,0.36303,0.36303,1.52011,6,1.56286
1996-09-11,0,-1.36901,0.18424,0.18424,1.36901,6,1.38135
1996-09-12,0,-1.19943,0.01054,0.01054,1.19943,6,1.19948
1996-09-13,0,-1.08172,-0.14867,-0.14867,1.08172,7,1.09189
1996-09-14,0,-0.90215,-0.25409,-0.25409,0.90215,7,0.93725
1996-09-15,0,-0.70438,-0.32949,-0.32949,0.70438,7,0.77763
1996-09-16,0,-0.5669,-0.42235,-0.42235,0.5669,7,0.70693
1996-09-17,0,-0.38859,-0.47488,-0.47488,0.38859,8,0.61361
1996-09-18,0,-0.20767,-0.48522,-0.48522,0.20767,8,0.52779
1996-09-19,0,-0.09482,-0.49004,-0.49004,0.09482,8,0.49912
1996-09-20,0,-0.10541,-0.4853,-0.4853,0.10541,8,0.49662
1996-09-21,0,-0.11334,-0.48297,-0.48297,0.11334,8,0.49609
1996-09-22,0,-0.14468,-0.45198,-0.45198,0.14468,8,0.47457
1996-09-23,0,-0.16859,-0.38481,-0.38481,0.16859,8,0.42012
1996-09-24,0,-0.12264,-0.3432,-0.3432,0.12264,8,0.36446
1996-09-25,0,-0.00511,-0.23613,-0.23613,0.00511,8,0.23619
1996-09-26,0,0.04921,-0.20238,-0.20238,-0.04921,1,0.20828
1996-09-27,0,0.13651,-0.13958,-0.13958,-0.13651,1,0.19524
1996-09-28,0,0.31795,-0.01617,-0.01617,-0.31795,2,0.31836
1996-09-29,0,0.47863,0.03485,0.03485,-0.47863,3,0.47989
1996-09-30,0,0.5814,0.09378,0.09378,-0.5814,3,0.58892
1996-10-01,0,0.75354,0.05872,0.05872,-0.75354,3,0.75582
1996-10-02,0,0.80022,-0.06109,-0.06109,-0.80022,2,0.80255
1996-10-03,0,0.75066,-0.12869,-0.12869,-0.75066,2,0.76161
1996-10-04,0,0.71073,-0.19112,-0.19112,-0.71073,2,0.73598
1996-10-05,0,0.74112,-0.25234,-0.25234,-0.74112,2,0.7829
1996-10-06,0,0.67008,-0.315,-0.315,-0.67008,2,0.74043
